"","scenario","pmid","strategy","group_temp","group_wind","group_rain","ct","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp","air_temp_1","air_temp_2","air_temp_3","air_temp_4","air_temp_5","air_temp_6","wind.2m_1","wind.2m_2","wind.2m_3","wind.2m_4","wind.2m_5","wind.2m_6","rain.rate_1","rain.rate_2","rain.rate_3","rain.rate_4","rain.rate_5","rain.rate_6"
"1",1,1,"Incorporation",1,1,1,72,36.7,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"2",1,2,"Broadcast",1,1,1,72,36.7,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"3",1,3,"Trailing hose",1,1,1,72,36.7,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"4",1,4,"Trailing shoe",1,1,1,72,36.7,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"5",1,5,"Open slot",1,1,1,72,36.7,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"6",1,6,"Closed slot",1,1,1,72,36.7,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"7",2,7,"Incorporation",1,1,1,72,36.7,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"8",2,8,"Broadcast",1,1,1,72,36.7,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"9",2,9,"Trailing hose",1,1,1,72,36.7,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"10",2,10,"Trailing shoe",1,1,1,72,36.7,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"11",2,11,"Open slot",1,1,1,72,36.7,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"12",2,12,"Closed slot",1,1,1,72,36.7,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"13",3,13,"Incorporation",1,1,1,72,36.7,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"14",3,14,"Broadcast",1,1,1,72,36.7,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"15",3,15,"Trailing hose",1,1,1,72,36.7,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"16",3,16,"Trailing shoe",1,1,1,72,36.7,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"17",3,17,"Open slot",1,1,1,72,36.7,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"18",3,18,"Closed slot",1,1,1,72,36.7,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"19",4,19,"Incorporation",1,1,1,72,36.7,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"20",4,20,"Broadcast",1,1,1,72,36.7,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"21",4,21,"Trailing hose",1,1,1,72,36.7,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"22",4,22,"Trailing shoe",1,1,1,72,36.7,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"23",4,23,"Open slot",1,1,1,72,36.7,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"24",4,24,"Closed slot",1,1,1,72,36.7,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"25",5,25,"Incorporation",1,1,1,72,36.7,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"26",5,26,"Broadcast",1,1,1,72,36.7,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"27",5,27,"Trailing hose",1,1,1,72,36.7,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"28",5,28,"Trailing shoe",1,1,1,72,36.7,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"29",5,29,"Open slot",1,1,1,72,36.7,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"30",5,30,"Closed slot",1,1,1,72,36.7,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"31",6,31,"Incorporation",1,1,1,72,36.7,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"32",6,32,"Broadcast",1,1,1,72,36.7,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"33",6,33,"Trailing hose",1,1,1,72,36.7,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"34",6,34,"Trailing shoe",1,1,1,72,36.7,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"35",6,35,"Open slot",1,1,1,72,36.7,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"36",6,36,"Closed slot",1,1,1,72,36.7,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"37",7,37,"Incorporation",1,1,1,72,36.7,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"38",7,38,"Broadcast",1,1,1,72,36.7,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"39",7,39,"Trailing hose",1,1,1,72,36.7,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"40",7,40,"Trailing shoe",1,1,1,72,36.7,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"41",7,41,"Open slot",1,1,1,72,36.7,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"42",7,42,"Closed slot",1,1,1,72,36.7,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"43",8,43,"Incorporation",1,1,1,72,36.7,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"44",8,44,"Broadcast",1,1,1,72,36.7,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"45",8,45,"Trailing hose",1,1,1,72,36.7,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"46",8,46,"Trailing shoe",1,1,1,72,36.7,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"47",8,47,"Open slot",1,1,1,72,36.7,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"48",8,48,"Closed slot",1,1,1,72,36.7,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"49",9,49,"Incorporation",1,1,1,72,80.3,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"50",9,50,"Broadcast",1,1,1,72,80.3,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"51",9,51,"Trailing hose",1,1,1,72,80.3,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"52",9,52,"Trailing shoe",1,1,1,72,80.3,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"53",9,53,"Open slot",1,1,1,72,80.3,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"54",9,54,"Closed slot",1,1,1,72,80.3,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"55",10,55,"Incorporation",1,1,1,72,80.3,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"56",10,56,"Broadcast",1,1,1,72,80.3,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"57",10,57,"Trailing hose",1,1,1,72,80.3,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"58",10,58,"Trailing shoe",1,1,1,72,80.3,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"59",10,59,"Open slot",1,1,1,72,80.3,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"60",10,60,"Closed slot",1,1,1,72,80.3,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"61",11,61,"Incorporation",1,1,1,72,80.3,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"62",11,62,"Broadcast",1,1,1,72,80.3,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"63",11,63,"Trailing hose",1,1,1,72,80.3,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"64",11,64,"Trailing shoe",1,1,1,72,80.3,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"65",11,65,"Open slot",1,1,1,72,80.3,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"66",11,66,"Closed slot",1,1,1,72,80.3,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"67",12,67,"Incorporation",1,1,1,72,80.3,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"68",12,68,"Broadcast",1,1,1,72,80.3,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"69",12,69,"Trailing hose",1,1,1,72,80.3,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"70",12,70,"Trailing shoe",1,1,1,72,80.3,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"71",12,71,"Open slot",1,1,1,72,80.3,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"72",12,72,"Closed slot",1,1,1,72,80.3,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"73",13,73,"Incorporation",1,1,1,72,80.3,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"74",13,74,"Broadcast",1,1,1,72,80.3,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"75",13,75,"Trailing hose",1,1,1,72,80.3,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"76",13,76,"Trailing shoe",1,1,1,72,80.3,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"77",13,77,"Open slot",1,1,1,72,80.3,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"78",13,78,"Closed slot",1,1,1,72,80.3,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"79",14,79,"Incorporation",1,1,1,72,80.3,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"80",14,80,"Broadcast",1,1,1,72,80.3,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"81",14,81,"Trailing hose",1,1,1,72,80.3,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"82",14,82,"Trailing shoe",1,1,1,72,80.3,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"83",14,83,"Open slot",1,1,1,72,80.3,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"84",14,84,"Closed slot",1,1,1,72,80.3,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"85",15,85,"Incorporation",1,1,1,72,80.3,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"86",15,86,"Broadcast",1,1,1,72,80.3,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"87",15,87,"Trailing hose",1,1,1,72,80.3,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"88",15,88,"Trailing shoe",1,1,1,72,80.3,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"89",15,89,"Open slot",1,1,1,72,80.3,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"90",15,90,"Closed slot",1,1,1,72,80.3,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"91",16,91,"Incorporation",1,1,1,72,80.3,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"92",16,92,"Broadcast",1,1,1,72,80.3,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"93",16,93,"Trailing hose",1,1,1,72,80.3,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"94",16,94,"Trailing shoe",1,1,1,72,80.3,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"95",16,95,"Open slot",1,1,1,72,80.3,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"96",16,96,"Closed slot",1,1,1,72,80.3,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0,0,0,0,0,0
"97",17,97,"Incorporation",1,1,2,72,36.7,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"98",17,98,"Broadcast",1,1,2,72,36.7,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"99",17,99,"Trailing hose",1,1,2,72,36.7,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"100",17,100,"Trailing shoe",1,1,2,72,36.7,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"101",17,101,"Open slot",1,1,2,72,36.7,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"102",17,102,"Closed slot",1,1,2,72,36.7,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"103",18,103,"Incorporation",1,1,2,72,36.7,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"104",18,104,"Broadcast",1,1,2,72,36.7,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"105",18,105,"Trailing hose",1,1,2,72,36.7,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"106",18,106,"Trailing shoe",1,1,2,72,36.7,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"107",18,107,"Open slot",1,1,2,72,36.7,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"108",18,108,"Closed slot",1,1,2,72,36.7,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"109",19,109,"Incorporation",1,1,2,72,36.7,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"110",19,110,"Broadcast",1,1,2,72,36.7,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"111",19,111,"Trailing hose",1,1,2,72,36.7,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"112",19,112,"Trailing shoe",1,1,2,72,36.7,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"113",19,113,"Open slot",1,1,2,72,36.7,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"114",19,114,"Closed slot",1,1,2,72,36.7,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"115",20,115,"Incorporation",1,1,2,72,36.7,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"116",20,116,"Broadcast",1,1,2,72,36.7,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"117",20,117,"Trailing hose",1,1,2,72,36.7,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"118",20,118,"Trailing shoe",1,1,2,72,36.7,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"119",20,119,"Open slot",1,1,2,72,36.7,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"120",20,120,"Closed slot",1,1,2,72,36.7,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"121",21,121,"Incorporation",1,1,2,72,36.7,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"122",21,122,"Broadcast",1,1,2,72,36.7,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"123",21,123,"Trailing hose",1,1,2,72,36.7,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"124",21,124,"Trailing shoe",1,1,2,72,36.7,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"125",21,125,"Open slot",1,1,2,72,36.7,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"126",21,126,"Closed slot",1,1,2,72,36.7,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"127",22,127,"Incorporation",1,1,2,72,36.7,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
